Código IBGE,,Município,UF,Mortalidade Infantil até 5 Anos,posição estadual
3512803,351280,Cosmópolis (SP),SP,"13,4615615",335
1716109,171610,Paraíso do Tocantins (TO),TO,"13,4591628",
2403301,240330,Encanto (RN),RN,"13,4581105",
3140100,314010,Marilac (MG),MG,"13,4556915",
3509205,350920,Cajamar (SP),SP,"13,4520982",334
2303501,230350,Cascavel (CE),CE,"13,4518618",
2908507,290850,Conceição do Jacuípe (BA),BA,"13,4514086",
2100907,210090,Araioses (MA),MA,"13,4496094",
3305703,330570,Sumidouro (RJ),RJ,"13,4466374",29
3531803,353180,Monte Mor (SP),SP,"13,4447848",333
3165552,316555,Setubinha (MG),MG,"13,4423316",
2111631,211163,São Raimundo do Doca Bezerra (MA),MA,"13,4419390",
3120904,312090,Curvelo (MG),MG,"13,4388689",
4307203,430720,Erval Grande (RS),RS,"13,4386447",
2510808,251080,Patos (PB),PB,"13,4342787",
2614600,261460,Tabira (PE),PE,"13,4275296",
2505105,250510,Cuité (PB),PB,"13,4165301",
3153509,315350,Alto Jequitibá (MG),MG,"13,4148959",
5000708,500070,Anastácio (MS),MS,"13,4133332",
2103208,210320,Chapadinha (MA),MA,"13,4125001",
1508126,150812,Ulianópolis (PA),PA,"13,4104099",
1302504,130250,Manacapuru (AM),AM,"13,4091931",
4301800,430180,Barracão (RS),RS,"13,4022162",
1304401,130440,Urucurituba (AM),AM,"13,4002951",
5106224,510622,Nova Mutum (MT),MT,"13,3984540",
5212709,521270,Mambaí (GO),GO,"13,3969371",
4116950,411695,Nova Esperança do Sudoeste (PR),PR,"13,3949739",
3554508,355450,Tietê (SP),SP,"13,3941797",332
3525854,352585,Jumirim (SP),SP,"13,3928571",331
2210391,221039,São Miguel do Fidalgo (PI),PI,"13,3928571",
3526407,352640,Laranjal Paulista (SP),SP,"13,3899916",330
3105103,310510,Bambuí (MG),MG,"13,3898840",
5214507,521450,Nerópolis (GO),GO,"13,3869055",
5211503,521150,Itumbiara (GO),GO,"13,3781628",
2615409,261540,Toritama (PE),PE,"13,3773394",
1502152,150215,Canaã dos Carajás (PA),PA,"13,3757875",
4307807,430780,Estrela (RS),RS,"13,3755243",
2709400,270940,Viçosa (AL),AL,"13,3744373",
2413557,241355,Serrinha dos Pintos (RN),RN,"13,3680556",
5003306,500330,Coxim (MS),MS,"13,3677219",
2601706,260170,Belo Jardim (PE),PE,"13,3677066",
3528403,352840,Mairinque (SP),SP,"13,3637457",329
5209952,520995,Indiara (GO),GO,"13,3592524",
1702208,170220,Araguatins (TO),TO,"13,3522476",
2904050,290405,Bonito (BA),BA,"13,3521129",
4126207,412620,Sapopema (PR),PR,"13,3511004",
2702108,270210,Colônia Leopoldina (AL),AL,"13,3490103",
2603108,260310,Cachoeirinha (PE),PE,"13,3477889",
4126405,412640,Sertaneja (PR),PR,"13,3376708",
2406304,240630,Lagoa de Pedras (RN),RN,"13,3346668",
2604106,260410,Caruaru (PE),PE,"13,3340439",
1709807,170980,Ipueiras (TO),TO,"13,3333333",
4113106,411310,Kaloré (PR),PR,"13,3333333",
4205555,420555,Frei Rogério (SC),SC,"13,3333333",
4211892,421189,Painel (SC),SC,"13,3333333",
4302584,430258,Bozano (RS),RS,"13,3333333",
2302800,230280,Canindé (CE),CE,"13,3300711",
3526902,352690,Limeira (SP),SP,"13,3289944",328
3537800,353780,Piedade (SP),SP,"13,3277901",327
5105622,510562,Mirassol d'Oeste (MT),MT,"13,3265850",
3152131,315213,Ponto Chique (MG),MG,"13,3239660",
2312304,231230,São Benedito (CE),CE,"13,3222315",
2304400,230440,Fortaleza (CE),CE,"13,3148587",
5108006,510800,Tapurah (MT),MT,"13,3122705",
3504206,350420,Auriflama (SP),SP,"13,3122086",326
2408102,240810,Natal (RN),RN,"13,3090784",
3131703,313170,Itabira (MG),MG,"13,3059830",
3205200,320520,Vila Velha (ES),ES,"13,3057997",40
3122702,312270,Dom Silvério (MG),MG,"13,3053221",
2200301,220030,Alto Longá (PI),PI,"13,2994610",
3111606,311160,Campos Gerais (MG),MG,"13,2965936",
3301108,330110,Cantagalo (RJ),RJ,"13,2964335",28
3161650,316165,São Geraldo do Baixio (MG),MG,"13,2948718",
3203205,320320,Linhares (ES),ES,"13,2940355",39
2605905,260590,Gameleira (PE),PE,"13,2920599",
1100452,110045,Buritis (RO),RO,"13,2912915",
2408201,240820,Nísia Floresta (RN),RN,"13,2889253",
3100906,310090,Águas Formosas (MG),MG,"13,2879683",
3201803,320180,Divino de São Lourenço (ES),ES,"13,2875975",38
4202800,420280,Braço do Norte (SC),SC,"13,2869165",
3554300,355430,Teodoro Sampaio (SP),SP,"13,2844730",325
5214861,521486,Nova Glória (GO),GO,"13,2758504",
2604205,260420,Catende (PE),PE,"13,2716609",
4127858,412785,Três Barras do Paraná (PR),PR,"13,2696590",
2702405,270240,Delmiro Gouveia (AL),AL,"13,2677746",
2105708,210570,Lago da Pedra (MA),MA,"13,2663237",
3118007,311800,Congonhas (MG),MG,"13,2648656",
4319406,431940,São Pedro do Sul (RS),RS,"13,2644986",
3137536,313753,Lagoa Grande (MG),MG,"13,2623663",
2708808,270880,São Sebastião (AL),AL,"13,2570847",
2200608,220060,Angical do Piauí (PI),PI,"13,2558302",
2709152,270915,Teotônio Vilela (AL),AL,"13,2552902",
3301850,330185,Guapimirim (RJ),RJ,"13,2550415",27
2600708,260070,Aliança (PE),PE,"13,2518188",
2604155,260415,Casinhas (PE),PE,"13,2475243",
2911907,291190,Iaçu (BA),BA,"13,2441086",
1507706,150770,São Sebastião da Boa Vista (PA),PA,"13,2414590",
2803807,280380,Malhada dos Bois (SE),SE,"13,2402320",
2305001,230500,Guaraciaba do Norte (CE),CE,"13,2303331",
2110401,211040,São Benedito do Rio Preto (MA),MA,"13,2296271",
1708205,170820,Formoso do Araguaia (TO),TO,"13,2292399",
3121407,312140,Desterro de Entre Rios (MG),MG,"13,2284183",
3556305,355630,Valparaíso (SP),SP,"13,2267211",324
2921708,292170,Morro do Chapéu (BA),BA,"13,2251578",
2208908,220890,Ribeiro Gonçalves (PI),PI,"13,2172532",
3136652,313665,Juatuba (MG),MG,"13,2168490",
3154606,315460,Ribeirão das Neves (MG),MG,"13,2123679",
2905156,290515,Caetanos (BA),BA,"13,2115858",
2909307,290930,Correntina (BA),BA,"13,2114588",
3303955,330395,Pinheiral (RJ),RJ,"13,2090896",26
4319208,431920,São Nicolau (RS),RS,"13,1922760",
1506351,150635,Santa Bárbara do Pará (PA),PA,"13,1884005",
4302501,430250,Bossoroca (RS),RS,"13,1861913",
2311603,231160,Redenção (CE),CE,"13,1856997",
5208707,520870,Goiânia (GO),GO,"13,1841534",
4317608,431760,Santo Antônio da Patrulha (RS),RS,"13,1839241",
4307104,430710,Herval (RS),RS,"13,1822999",
2931806,293180,Tremedal (BA),BA,"13,1810547",
4318200,431820,São Francisco de Paula (RS),RS,"13,1799027",
5208400,520840,Goianápolis (GO),GO,"13,1761163",
3162104,316210,São Gotardo (MG),MG,"13,1715202",
3526308,352630,Lagoinha (SP),SP,"13,1670132",323
2210904,221090,Socorro do Piauí (PI),PI,"13,1670132",
3164431,316443,São Sebastião da Vargem Alegre (MG),MG,"13,1670132",
2510402,251040,Olho d'Água (PB),PB,"13,1669535",
4112900,411290,Jundiaí do Sul (PR),PR,"13,1668947",
2306306,230630,Itapajé (CE),CE,"13,1663809",
2313252,231325,Tarrafas (CE),CE,"13,1638588",
2108108,210810,Paulo Ramos (MA),MA,"13,1613677",
5220108,522010,São Luís de Montes Belos (GO),GO,"13,1607366",
3554755,355475,Trabiju (SP),SP,"13,1578947",322
2210383,221038,São Miguel da Baixa Grande (PI),PI,"13,1578947",
2601904,260190,Bezerros (PE),PE,"13,1545803",
4218400,421840,Treze de Maio (SC),SC,"13,1530581",
3507506,350750,Botucatu (SP),SP,"13,1528414",321
3534757,353475,Ouroeste (SP),SP,"13,1474435",320
1506104,150610,Primavera (PA),PA,"13,1438380",
3302700,330270,Maricá (RJ),RJ,"13,1427897",25
4128104,412810,Umuarama (PR),PR,"13,1335820",
4111209,411120,Itapejara d'Oeste (PR),PR,"13,1314304",
1501709,150170,Bragança (PA),PA,"13,1275458",
2507101,250710,Itapororoca (PB),PB,"13,1266654",
4126504,412650,Sertanópolis (PR),PR,"13,1249559",
3123601,312360,Elói Mendes (MG),MG,"13,1215992",
2930501,293050,Serrinha (BA),BA,"13,1193877",
1101609,110160,Theobroma (RO),RO,"13,1191752",
2924306,292430,Piatã (BA),BA,"13,1116008",
2904407,290440,Brejolândia (BA),BA,"13,1094104",
2611606,261160,Recife (PE),PE,"13,1085644",
3117108,311710,Conceição da Aparecida (MG),MG,"13,1078527",
2923100,292310,Olindina (BA),BA,"13,1066965",
4106308,410630,Corbélia (PR),PR,"13,1059855",
1101484,110148,São Felipe D'Oeste (RO),RO,"13,1054131",
3520608,352060,Indiana (SP),SP,"13,1042059",319
2616209,261620,Vertentes (PE),PE,"13,1015912",
3532009,353200,Morungaba (SP),SP,"13,0891348",318
2917607,291760,Jaguaquara (BA),BA,"13,0865196",
4321501,432150,Torres (RS),RS,"13,0859031",
3121209,312120,Delfinópolis (MG),MG,"13,0852905",
5107909,510790,Sinop (MT),MT,"13,0833639",
2310100,231010,Palmácia (CE),CE,"13,0816363",
2926301,292630,Riachão do Jacuípe (BA),BA,"13,0749215",
4110201,411020,Inácio Martins (PR),PR,"13,0684272",
2904902,290490,Cachoeira (BA),BA,"13,0633896",
4113304,411330,Laranjeiras do Sul (PR),PR,"13,0611907",
4200705,420070,Alfredo Wagner (SC),SC,"13,0609157",
3106408,310640,Belo Vale (MG),MG,"13,0595583",
3140803,314080,Matias Barbosa (MG),MG,"13,0575241",
4113700,411370,Londrina (PR),PR,"13,0568216",
5208004,520800,Formosa (GO),GO,"13,0529648",
2302503,230250,Brejo Santo (CE),CE,"13,0493700",
3508108,350810,Buritama (SP),SP,"13,0437994",317
1100304,110030,Vilhena (RO),RO,"13,0347411",
3157807,315780,Santa Luzia (MG),MG,"13,0291652",
2902005,290200,Aracatu (BA),BA,"13,0285107",
3537156,353715,Pedrinhas Paulista (SP),SP,"13,0252101",316
4200408,420040,Água Doce (SC),SC,"13,0173086",
2925808,292580,Queimadas (BA),BA,"13,0146122",
3517505,351750,Guapiaçu (SP),SP,"13,0089035",315
5215652,521565,Palestina de Goiás (GO),GO,"13,0067568",
3551504,355150,Serrana (SP),SP,"13,0019344",314
2703759,270375,Jequiá da Praia (AL),AL,"12,9970391",
2303204,230320,Caririaçu (CE),CE,"12,9933819",
2616183,261618,Vertente do Lério (PE),PE,"12,9917006",
2700607,270060,Barra de São Miguel (AL),AL,"12,9903522",
4123105,412310,Santa Amélia (PR),PR,"12,9892038",
3518404,351840,Guaratinguetá (SP),SP,"12,9882091",313
2403608,240360,Extremoz (RN),RN,"12,9864429",
2613602,261360,São José do Egito (PE),PE,"12,9828040",
4309605,430960,Horizontina (RS),RS,"12,9807617",
4216107,421610,São Domingos (SC),SC,"12,9760291",
3170701,317070,Varginha (MG),MG,"12,9755257",
3540804,354080,Potirendaba (SP),SP,"12,9743828",312
2922102,292210,Mundo Novo (BA),BA,"12,9715045",
1713601,171360,Monte do Carmo (TO),TO,"12,9713458",
3133303,313330,Itaobim (MG),MG,"12,9705873",
4201208,420120,Antônio Carlos (SC),SC,"12,9644392",
3164001,316400,São Pedro dos Ferros (MG),MG,"12,9630914",
3157708,315770,Santa Juliana (MG),MG,"12,9607839",
2604601,260460,Condado (PE),PE,"12,9587072",
3509601,350960,Campo Limpo Paulista (SP),SP,"12,9566601",311
2922755,292275,Nova Ibiá (BA),BA,"12,9559748",
5213855,521385,Morro Agudo de Goiás (GO),GO,"12,9554656",
3200201,320020,Alegre (ES),ES,"12,9552687",37
3552502,355250,Suzano (SP),SP,"12,9550648",310
3162708,316270,São João do Paraíso (MG),MG,"12,9541960",
4102000,410200,Assis Chateaubriand (PR),PR,"12,9531211",
4313904,431390,Panambi (RS),RS,"12,9520193",
3130903,313090,Inhapim (MG),MG,"12,9513258",
4100459,410045,Altamira do Paraná (PR),PR,"12,9417611",
4103206,410320,Bom Sucesso (PR),PR,"12,9411765",
2303303,230330,Cariús (CE),CE,"12,9350719",
4319604,431960,São Sepé (RS),RS,"12,9346700",
5101308,510130,Arenápolis (MT),MT,"12,9345024",
3525706,352570,José Bonifácio (SP),SP,"12,9298229",309
2300309,230030,Acopiara (CE),CE,"12,9284026",
4306106,430610,Cruz Alta (RS),RS,"12,9283951",
5215306,521530,Orizona (GO),GO,"12,9247442",
3515004,351500,Embu das Artes (SP),SP,"12,9241829",308
3533601,353360,Nuporanga (SP),SP,"12,9233971",307
3541406,354140,Presidente Prudente (SP),SP,"12,9190629",306
4113205,411320,Lapa (PR),PR,"12,9146457",
4108304,410830,Foz do Iguaçu (PR),PR,"12,9113010",
2203230,220323,Currais (PI),PI,"12,9110378",
3131802,313180,Itabirinha (MG),MG,"12,9078903",
3517703,351770,Guará (SP),SP,"12,8991619",305
1502756,150275,Concórdia do Pará (PA),PA,"12,8979855",
5205901,520590,Corumbaíba (GO),GO,"12,8967376",
4211306,421130,Navegantes (SC),SC,"12,8952985",
5203609,520360,Brazabrantes (GO),GO,"12,8949065",
3531308,353130,Monte Alto (SP),SP,"12,8898593",304
3134202,313420,Ituiutaba (MG),MG,"12,8841614",
5208608,520860,Goianésia (GO),GO,"12,8830885",
2930600,293060,Serrolândia (BA),BA,"12,8773369",
4313656,431365,Palmares do Sul (RS),RS,"12,8772482",
1501576,150157,Bom Jesus do Tocantins (PA),PA,"12,8742737",
3167202,316720,Sete Lagoas (MG),MG,"12,8732525",
3555406,355540,Ubatuba (SP),SP,"12,8681268",303
3135050,313505,Jaíba (MG),MG,"12,8639944",
2601003,260100,Angelim (PE),PE,"12,8628979",
3109006,310900,Brumadinho (MG),MG,"12,8598072",
5104542,510454,Itanhangá (MT),MT,"12,8589000",
2305704,230570,Ipaumirim (CE),CE,"12,8565205",
4200606,420060,Águas Mornas (SC),SC,"12,8543177",
4211751,421175,Otacílio Costa (SC),SC,"12,8541823",
3128600,312860,Guarda-Mor (MG),MG,"12,8530295",
3203346,320334,Marechal Floriano (ES),ES,"12,8507466",36
4315305,431530,Quaraí (RS),RS,"12,8476409",
2513901,251390,São Bento (PB),PB,"12,8410737",
4302709,430270,Butiá (RS),RS,"12,8382901",
3161106,316110,São Francisco (MG),MG,"12,8374882",
5205802,520580,Corumbá de Goiás (GO),GO,"12,8356267",
2616308,261630,Vicência (PE),PE,"12,8349430",
3124500,312450,Estiva (MG),MG,"12,8325462",
3204203,320420,Piúma (ES),ES,"12,8314541",35
1716653,171665,Pequizeiro (TO),TO,"12,8275401",
2609105,260910,Machados (PE),PE,"12,8246235",
2207355,220735,Pajeú do Piauí (PI),PI,"12,8205128",
2512747,251274,Riachão (PB),PB,"12,8205128",
2516755,251675,Tenório (PB),PB,"12,8205128",
3145802,314580,Onça de Pitangui (MG),MG,"12,8205128",
4215554,421555,Santa Helena (SC),SC,"12,8205128",
4317558,431755,Santo Antônio do Palma (RS),RS,"12,8205128",
5220058,522005,São João da Paraúna (GO),GO,"12,8205128",
3133600,313360,Itapeva (MG),MG,"12,8187108",
2101509,210150,Barão de Grajaú (MA),MA,"12,8159448",
2202000,220200,Buriti dos Lopes (PI),PI,"12,8126376",
3530102,353010,Mirandópolis (SP),SP,"12,8121528",302
3201308,320130,Cariacica (ES),ES,"12,8097974",34
2209203,220920,Santa Filomena (PI),PI,"12,7992804",
4115804,411580,Medianeira (PR),PR,"12,7982497",
3103702,310370,Araponga (MG),MG,"12,7922512",
3142205,314220,Miraí (MG),MG,"12,7922393",
5100102,510010,Acorizal (MT),MT,"12,7873563",
2103802,210380,Dom Pedro (MA),MA,"12,7790781",
2608057,260805,Jatobá (PE),PE,"12,7760403",
5102694,510269,Canabrava do Norte (MT),MT,"12,7732654",
2917359,291735,Jaborandi (BA),BA,"12,7703130",
4127007,412700,Teixeira Soares (PR),PR,"12,7685350",
1101492,110149,São Francisco do Guaporé (RO),RO,"12,7631010",
3523206,352320,Itararé (SP),SP,"12,7628867",301
3114550,311455,Carneirinho (MG),MG,"12,7583979",
3117306,311730,Conceição das Alagoas (MG),MG,"12,7562207",
4205902,420590,Gaspar (SC),SC,"12,7517677",
3506003,350600,Bauru (SP),SP,"12,7517077",300
3152303,315230,Porto Firme (MG),MG,"12,7512690",
3102100,310210,Alto Rio Doce (MG),MG,"12,7500238",
3502002,350200,Analândia (SP),SP,"12,7479439",299
2104628,210462,Governador Luiz Rocha (MA),MA,"12,7471133",
3553104,355310,Taiaçu (SP),SP,"12,7409297",298
3108909,310890,Brazópolis (MG),MG,"12,7361351",
3546900,354690,Santa Lúcia (SP),SP,"12,7270624",297
2703205,270320,Igreja Nova (AL),AL,"12,7226502",
5005707,500570,Naviraí (MS),MS,"12,7217025",
4127965,412796,Turvo (PR),PR,"12,7204547",
2301000,230100,Aquiraz (CE),CE,"12,7193098",
1505601,150560,Peixe-Boi (PA),PA,"12,7156126",
3502754,350275,Araçariguama (SP),SP,"12,7138673",296
1507979,150797,Terra Santa (PA),PA,"12,7138168",
4111902,411190,Jaguapitã (PR),PR,"12,7093601",
2313500,231350,Trairi (CE),CE,"12,7070726",
4100301,410030,Agudos do Sul (PR),PR,"12,7067366",
2908408,290840,Conceição do Coité (BA),BA,"12,7054340",
2516607,251660,Tavares (PB),PB,"12,6998940",
2208304,220830,Piracuruca (PI),PI,"12,6981642",
3109402,310940,Buritizeiro (MG),MG,"12,6952606",
2201945,220194,Boqueirão do Piauí (PI),PI,"12,6948056",
1505031,150503,Novo Progresso (PA),PA,"12,6889523",
3169604,316960,Tupaciguara (MG),MG,"12,6762981",
3135357,313535,Japonvar (MG),MG,"12,6728469",
3510302,351030,Capela do Alto (SP),SP,"12,6714285",295
3533502,353350,Novo Horizonte (SP),SP,"12,6705879",294
4301008,430100,Arroio do Meio (RS),RS,"12,6700132",
2904605,290460,Brumado (BA),BA,"12,6648860",
3541059,354105,Pratânia (SP),SP,"12,6644737",293
4212700,421270,Petrolândia (SC),SC,"12,6618270",
3110103,311010,Caiana (MG),MG,"12,6614373",
2411007,241100,Rodolfo Fernandes (RN),RN,"12,6582278",
3507902,350790,Brotas (SP),SP,"12,6571827",292
3508504,350850,Caçapava (SP),SP,"12,6513044",291
3201506,320150,Colatina (ES),ES,"12,6506422",33
3204906,320490,São Mateus (ES),ES,"12,6490170",32
2706208,270620,Palestina (AL),AL,"12,6472365",
2307502,230750,Lavras da Mangabeira (CE),CE,"12,6444232",
2306702,230670,Jaguaretama (CE),CE,"12,6434196",
1702554,170255,Augustinópolis (TO),TO,"12,6380259",
4118402,411840,Paranavaí (PR),PR,"12,6366131",
3305505,330550,Saquarema (RJ),RJ,"12,6353356",24
3513009,351300,Cotia (SP),SP,"12,6314583",290
2204402,220440,Gilbués (PI),PI,"12,6312900",
3120508,312050,Cristina (MG),MG,"12,6275798",
4305306,430530,Chapada (RS),RS,"12,6223503",
2313401,231340,Tianguá (CE),CE,"12,6220225",
4125704,412570,São Miguel do Iguaçu (PR),PR,"12,6218224",
3204609,320460,Santa Teresa (ES),ES,"12,6209662",31
3203700,320370,Muniz Freire (ES),ES,"12,6108244",30
2205581,220558,Lagoa do Piauí (PI),PI,"12,6099707",
3505500,350550,Barretos (SP),SP,"12,6090709",289
4201406,420140,Araranguá (SC),SC,"12,6085048",
4305900,430590,Coronel Bicaco (RS),RS,"12,5971107",
3515152,351515,Engenheiro Coelho (SP),SP,"12,5955166",288
3108503,310850,Botumirim (MG),MG,"12,5949044",
3536505,353650,Paulínia (SP),SP,"12,5946818",287
3133808,313380,Itaúna (MG),MG,"12,5927498",
2314102,231410,Viçosa do Ceará (CE),CE,"12,5907057",
3121605,312160,Diamantina (MG),MG,"12,5903343",
4313375,431337,Nova Santa Rita (RS),RS,"12,5882373",
3517406,351740,Guaíra (SP),SP,"12,5833148",286
2606705,260670,Ibirajuba (PE),PE,"12,5813255",
3551702,355170,Sertãozinho (SP),SP,"12,5723153",285
2929602,292960,Sapeaçu (BA),BA,"12,5719374",
3301504,330150,Cordeiro (RJ),RJ,"12,5657001",23
3151503,315150,Piumhi (MG),MG,"12,5611493",
4204301,420430,Concórdia (SC),SC,"12,5608395",
3138401,313840,Leopoldina (MG),MG,"12,5590504",
2703502,270350,Jacuípe (AL),AL,"12,5575876",
3132503,313250,Itamarandiba (MG),MG,"12,5573392",
4300638,430063,Amaral Ferrador (RS),RS,"12,5566795",
3152170,315217,Ponto dos Volantes (MG),MG,"12,5534846",
2202778,220277,Colônia do Piauí (PI),PI,"12,5473046",
5210208,521020,Iporá (GO),GO,"12,5438518",
2413003,241300,São Vicente (RN),RN,"12,5432985",
4119905,411990,Ponta Grossa (PR),PR,"12,5417303",
5215231,521523,Novo Gama (GO),GO,"12,5392951",
3125101,312510,Extrema (MG),MG,"12,5367024",
2515104,251510,São Sebastião de Lagoa de Roça (PB),PB,"12,5362798",
3527207,352720,Lorena (SP),SP,"12,5344720",284
3503901,350390,Arujá (SP),SP,"12,5329098",283
4304671,430467,Capivari do Sul (RS),RS,"12,5326797",
3129657,312965,Ibiracatu (MG),MG,"12,5303545",
2303105,230310,Cariré (CE),CE,"12,5302662",
4105003,410500,Catanduvas (PR),PR,"12,5291490",
2606804,260680,Igarassu (PE),PE,"12,5269686",
2927606,292760,Santa Brígida (BA),BA,"12,5215971",
1101104,110110,Itapuã do Oeste (RO),RO,"12,5163290",
3164209,316420,São Romão (MG),MG,"12,5152898",
4309753,430975,Ibarama (RS),RS,"12,5122190",
2310407,231040,Paramoti (CE),CE,"12,5120003",
3143906,314390,Muriaé (MG),MG,"12,5101432",
4310900,431090,Jacutinga (RS),RS,"12,5078174",
4202107,420210,Barra Velha (SC),SC,"12,5077692",
2919553,291955,Luís Eduardo Magalhães (BA),BA,"12,5058002",
4305587,430558,Colinas (RS),RS,"12,5000000",
4315552,431555,Rio dos Índios (RS),RS,"12,5000000",
3304409,330440,Rio Claro (RJ),RJ,"12,4992627",22
2104677,210467,Governador Nunes Freire (MA),MA,"12,4988922",
3300803,330080,Cachoeiras de Macacu (RJ),RJ,"12,4935651",21
2314003,231400,Várzea Alegre (CE),CE,"12,4877583",
3545803,354580,Santa Bárbara d'Oeste (SP),SP,"12,4857124",282
3169109,316910,Toledo (MG),MG,"12,4826285",
4216206,421620,São Francisco do Sul (SC),SC,"12,4739841",
4315602,431560,Rio Grande (RS),RS,"12,4728423",
3120706,312070,Cruzeiro da Fortaleza (MG),MG,"12,4685427",
2600054,260005,Abreu e Lima (PE),PE,"12,4679644",
2500809,250080,Araçagi (PB),PB,"12,4597833",
2607505,260750,Itaíba (PE),PE,"12,4576989",
4115853,411585,Mercedes (PR),PR,"12,4553456",
