co_municipio,,no_municipio,uf,ano,rede,saeb_matematica,saeb_lingua_portuguesa,saeb_padronizado,ideb,posição estadual,ideb_meta,etapa
2400802,240080,Angicos,RN,2023,Municipal,252.84,247.64,5008,4.3,,,Anos Finais
2401008,240100,Apodi,RN,2023,Municipal,251.82,258.24,5.167667,4.3,,,Anos Finais
2405009,240500,Jaçanã,RN,2023,Municipal,257.38,262.51,5.3315,4.3,,,Anos Finais
2406502,240650,Lagoa Nova,RN,2023,Municipal,263.06,258.25,5.355167,4.3,,,Anos Finais
2408003,240800,Mossoró,RN,2023,Municipal,250.96,257.27,5.137167,4.3,,,Anos Finais
2408904,240890,Parelhas,RN,2023,Municipal,246.71,242.38,4.818167,4.3,,,Anos Finais
2409308,240930,Patu,RN,2023,Municipal,259.44,260.79,5.337167,4.3,,,Anos Finais
2413706,241370,Sítio Novo,RN,2023,Municipal,235.8,244.28,4668,4.3,,,Anos Finais
2413805,241380,Taboleiro Grande,RN,2023,Municipal,236.04,240.77,4.6135,4.3,,,Anos Finais
2505238,250523,Cuité de Mamanguape,PB,2023,Municipal,236.11,233.52,4.493833,4.3,,,Anos Finais
2505352,250535,Damião,PB,2023,Municipal,234.5,245.97,4.6745,4.3,,,Anos Finais
2505600,250560,Diamante,PB,2023,Municipal,252.11,241.54,4.894167,4.3,,,Anos Finais
2506202,250620,Frei Martinho,PB,2023,Municipal,250.7,253.2,5065,4.3,,,Anos Finais
2506509,250650,Gurjão,PB,2023,Municipal,230.65,236.32,4.4495,4.3,,,Anos Finais
2510600,251060,Ouro Velho,PB,2023,Municipal,230.77,228.41,4.319667,4.3,,,Anos Finais
2511202,251120,Pedras de Fogo,PB,2023,Municipal,240.61,244.58,4.753167,4.3,,,Anos Finais
2511509,251150,Pilar,PB,2023,Municipal,233.23,232.63,4431,4.3,,,Anos Finais
2511608,251160,Pilões,PB,2023,Municipal,237.61,238.86,4.607833,4.3,,,Anos Finais
2511707,251170,Pilõezinhos,PB,2023,Municipal,239.93,241.29,4687,4.3,,,Anos Finais
2513406,251340,Santa Luzia,PB,2023,Municipal,228.88,228.78,4.294333,4.3,,,Anos Finais
2513802,251380,Santa Teresinha,PB,2023,Municipal,237.25,231.14,4.473167,4.3,,,Anos Finais
2514651,251465,São José do Brejo do Cruz,PB,2023,Municipal,247.56,250.54,4.968333,4.3,,,Anos Finais
2515203,251520,São Sebastião do Umbuzeiro,PB,2023,Municipal,243.8,236.52,4672,4.3,,,Anos Finais
2516508,251650,Taperoá,PB,2023,Municipal,230.94,242.19,4.552167,4.3,,,Anos Finais
2602902,260290,Cabo de Santo Agostinho,PE,2023,Municipal,230.49,238.02,4.475167,4.3,,,Anos Finais
2603603,260360,Camutanga,PE,2023,Municipal,238.21,234.65,4.547667,4.3,,,Anos Finais
2604809,260480,Cortês,PE,2023,Municipal,237.16,240.58,4629,4.3,,,Anos Finais
2605509,260550,Ferreiros,PE,2023,Municipal,240.64,233.55,4.569833,4.3,,,Anos Finais
2607505,260750,Itaíba,PE,2023,Municipal,239.86,240.06,4.665333,4.3,,,Anos Finais
2609204,260920,Maraial,PE,2023,Municipal,235.24,234.53,4.496167,4.3,,,Anos Finais
2609303,260930,Mirandiba,PE,2023,Municipal,238.32,236.96,4588,4.3,,,Anos Finais
2610103,261010,Palmeirina,PE,2023,Municipal,239.33,235.21,4.575667,4.3,,,Anos Finais
2611705,261170,Riacho das Almas,PE,2023,Municipal,249.72,243.28,4.883333,4.3,,,Anos Finais
2614006,261400,Serrita,PE,2023,Municipal,251.66,253.48,5.085667,4.3,,,Anos Finais
2702207,270220,Coqueiro Seco,AL,2023,Municipal,232.86,238.01,4.5145,4.3,,,Anos Finais
2705002,270500,Mata Grande,AL,2023,Municipal,231.54,229.95,4.358167,4.3,,,Anos Finais
2707305,270730,Porto Calvo,AL,2023,Municipal,229.56,231.03,4.343167,4.3,,,Anos Finais
2707701,270770,Rio Largo,AL,2023,Municipal,232.53,238.82,4.5225,4.3,,,Anos Finais
2800308,280030,Aracaju,SE,2023,Municipal,238.29,245.33,4727,4.3,,,Anos Finais
2802007,280200,Divina Pastora,SE,2023,Municipal,232.67,235.63,4.471667,4.3,,,Anos Finais
2803401,280340,Japoatã,SE,2023,Municipal,257.79,257.94,5.262167,4.3,,,Anos Finais
2807006,280700,São Miguel do Aleixo,SE,2023,Municipal,235.18,250.3,4758,4.3,,,Anos Finais
2901809,290180,Antônio Gonçalves,BA,2023,Municipal,236.27,233.29,4.492667,4.3,,,Anos Finais
2904803,290480,Caatiba,BA,2023,Municipal,246.29,248.13,4907,4.3,,,Anos Finais
2908101,290810,Cocos,BA,2023,Municipal,250.4,239.91,4.8385,4.3,,,Anos Finais
2911006,291100,Floresta Azul,BA,2023,Municipal,228.81,231.81,4.343667,4.3,,,Anos Finais
2914208,291420,Irajuba,BA,2023,Municipal,233.47,242.87,4.605667,4.3,,,Anos Finais
2916401,291640,Itapetinga,BA,2023,Municipal,249.01,256.39,5.09,4.3,,,Anos Finais
2917201,291720,Ituaçu,BA,2023,Municipal,249.82,255.42,5.087333,4.3,,,Anos Finais
2918357,291835,João Dourado,BA,2023,Municipal,233.08,232.38,4.424333,4.3,,,Anos Finais
2918407,291840,Juazeiro,BA,2023,Municipal,243.2,244.44,4794,4.3,,,Anos Finais
2920809,292080,Marcionílio Souza,BA,2023,Municipal,227.64,237.86,4425,4.3,,,Anos Finais
2921104,292110,Medeiros Neto,BA,2023,Municipal,257.12,257.94,5251,4.3,,,Anos Finais
2921203,292120,Miguel Calmon,BA,2023,Municipal,252.81,252.46,5.087833,4.3,,,Anos Finais
2922508,292250,Nazaré,BA,2023,Municipal,225.75,231.01,4.279333,4.3,,,Anos Finais
2923308,292330,Ouriçangas,BA,2023,Municipal,248.95,246.38,4.922167,4.3,,,Anos Finais
2924652,292465,Pintadas,BA,2023,Municipal,243.27,240.61,4.731333,4.3,,,Anos Finais
2925105,292510,Poções,BA,2023,Municipal,241.39,241.42,4.7135,4.3,,,Anos Finais
2927002,292700,Rio Real,BA,2023,Municipal,242.07,248.93,4.85,4.3,,,Anos Finais
2928901,292890,São Desidério,BA,2023,Municipal,236.17,243.84,4.666833,4.3,,,Anos Finais
2931806,293180,Tremedal,BA,2023,Municipal,240.31,250.66,4.8495,4.3,,,Anos Finais
2933455,293345,Wanderley,BA,2023,Municipal,245.01,247.9,4.881833,4.3,,,Anos Finais
3116209,311620,Chiador,MG,2023,Municipal,233.65,240.66,4.571833,4.3,,,Anos Finais
3123700,312370,Engenheiro Caldas,MG,2023,Municipal,258.2,249.67,5.131167,4.3,,,Anos Finais
3139409,313940,Manhuaçu,MG,2023,Municipal,245.69,247.47,4886,4.3,,,Anos Finais
3141108,314110,Matozinhos,MG,2023,Municipal,256.17,248.5,5.077833,4.3,,,Anos Finais
3143609,314360,Morro da Garça,MG,2023,Municipal,242.69,238.87,4.692667,4.3,,,Anos Finais
3147006,314700,Paracatu,MG,2023,Municipal,237.83,240.41,4.637333,4.3,,,Anos Finais
3157278,315727,Santa Bárbara do Monte Verde,MG,2023,Municipal,268.12,263.68,5.53,4.3,,,Anos Finais
3157807,315780,Santa Luzia,MG,2023,Municipal,246.71,244.96,4.861167,4.3,,,Anos Finais
3170404,317040,Unaí,MG,2023,Municipal,243.17,243.25,4.773667,4.3,,,Anos Finais
3201100,320110,Bom Jesus do Norte,ES,2023,Municipal,253.97,247.02,5.0165,4.3,58,,Anos Finais
3203601,320360,Mucurici,ES,2023,Municipal,236.45,253.88,4.838833,4.3,59,,Anos Finais
3300209,330020,Araruama,RJ,2023,Municipal,254.9,259.87,5.246167,4.3,47,,Anos Finais
3304300,330430,Rio Bonito,RJ,2023,Municipal,240.78,251.29,4.867833,4.3,48,,Anos Finais
3551504,355150,Serrana,SP,2023,Municipal,238.28,248.64,4782,4.3,253,,Anos Finais
4201950,420195,Balneário Arroio do Silva,SC,2023,Municipal,228.08,239.49,4.4595,4.3,,,Anos Finais
4203956,420395,Capivari de Baixo,SC,2023,Municipal,239.1,251.98,4.851333,4.3,,,Anos Finais
4208500,420850,Ituporanga,SC,2023,Municipal,245.7,235.74,4.690667,4.3,,,Anos Finais
4300208,430020,Ajuricaba,RS,2023,Municipal,224.16,246.92,4518,4.3,,,Anos Finais
4301305,430130,Arroio Grande,RS,2023,Municipal,235.78,243.62,4.656667,4.3,,,Anos Finais
4301636,430163,Balneário Pinhal,RS,2023,Municipal,246.11,259.76,5.097833,4.3,,,Anos Finais
4306106,430610,Cruz Alta,RS,2023,Municipal,252.15,257.69,5164,4.3,,,Anos Finais
4306502,430650,Dom Feliciano,RS,2023,Municipal,269.2,264.3,5.558333,4.3,,,Anos Finais
4306767,430676,Eldorado do Sul,RS,2023,Municipal,242.43,246.23,4811,4.3,,,Anos Finais
4312658,431265,Não-Me-Toque,RS,2023,Municipal,243.57,249.73,4.888333,4.3,,,Anos Finais
4312708,431270,Nonoai,RS,2023,Municipal,234.95,238.16,4.551833,4.3,,,Anos Finais
4314159,431415,Paverama,RS,2023,Municipal,248.26,248.72,4.949667,4.3,,,Anos Finais
4315602,431560,Rio Grande,RS,2023,Municipal,252.78,256.46,5154,4.3,,,Anos Finais
4317301,431730,Santa Vitória do Palmar,RS,2023,Municipal,240.23,245.94,4.7695,4.3,,,Anos Finais
4318101,431810,São Francisco de Assis,RS,2023,Municipal,230.54,241.2,4529,4.3,,,Anos Finais
4318309,431830,São Gabriel,RS,2023,Municipal,241.01,253.78,4.913167,4.3,,,Anos Finais
4318903,431890,São Luiz Gonzaga,RS,2023,Municipal,253.7,259.93,5.227167,4.3,,,Anos Finais
5002803,500280,Caracol,MS,2023,Municipal,243.71,245.79,4825,4.3,,,Anos Finais
5003488,500348,Dois Irmãos do Buriti,MS,2023,Municipal,249.83,254.6,5.073833,4.3,,,Anos Finais
5205109,520510,Catalão,GO,2023,Municipal,230.89,241.85,4.545667,4.3,,,Anos Finais
5221858,522185,Valparaíso de Goiás,GO,2023,Municipal,246.14,252.22,4.972667,4.3,,,Anos Finais
1200344,120034,Manoel Urbano,AC,2023,Municipal,230.52,234.34,4.414333,4.2,,,Anos Finais
1300102,130010,Anori,AM,2023,Municipal,233.62,245.5,4652,4.2,,,Anos Finais
1300680,130068,Boa Vista do Ramos,AM,2023,Municipal,231.62,248.79,4.6735,4.2,,,Anos Finais
1301100,130110,Careiro,AM,2023,Municipal,235.21,243.52,4.6455,4.2,,,Anos Finais
1304401,130440,Urucurituba,AM,2023,Municipal,226.21,234.68,4.348167,4.2,,,Anos Finais
1504059,150405,Mãe do Rio,PA,2023,Municipal,241.13,245.02,4.769167,4.2,,,Anos Finais
1504703,150470,Moju,PA,2023,Municipal,229.83,237.8,4.4605,4.2,,,Anos Finais
1506005,150600,Prainha,PA,2023,Municipal,233.28,243.14,4607,4.2,,,Anos Finais
1508308,150830,Viseu,PA,2023,Municipal,234.07,239.71,4563,4.2,,,Anos Finais
1508407,150840,Xinguara,PA,2023,Municipal,241.35,249.8,4.8525,4.2,,,Anos Finais
1700301,170030,Aguiarnópolis,TO,2023,Municipal,243.07,254.9,4.966167,4.2,,,Anos Finais
1704600,170460,Chapada de Areia,TO,2023,Municipal,230.31,229.34,4.3275,4.2,,,Anos Finais
1708254,170825,Tabocão,TO,2023,Municipal,226.1,226.42,4.208667,4.2,,,Anos Finais
1717503,171750,Pium,TO,2023,Municipal,225.96,237.89,4.3975,4.2,,,Anos Finais
2101400,210140,Balsas,MA,2023,Municipal,234.75,244.8,4.659167,4.2,,,Anos Finais
2101772,210177,Bela Vista do Maranhão,MA,2023,Municipal,238.24,231.66,4.498333,4.2,,,Anos Finais
2102101,210210,Brejo,MA,2023,Municipal,225.32,230.42,4.262333,4.2,,,Anos Finais
2102804,210280,Carolina,MA,2023,Municipal,238.04,248.26,4.771667,4.2,,,Anos Finais
2103703,210370,Cururupu,MA,2023,Municipal,232.2,240.02,4537,4.2,,,Anos Finais
2104057,210405,Estreito,MA,2023,Municipal,242.1,246.46,4.809333,4.2,,,Anos Finais
2104503,210450,Governador Archer,MA,2023,Municipal,228.98,232.13,4.351833,4.2,,,Anos Finais
2105153,210515,Igarapé do Meio,MA,2023,Municipal,236.12,245.97,4.7015,4.2,,,Anos Finais
2105401,210540,Itapecuru Mirim,MA,2023,Municipal,228.08,234.87,4.3825,4.2,,,Anos Finais
2105427,210542,Itinga do Maranhão,MA,2023,Municipal,239.56,245.75,4.755167,4.2,,,Anos Finais
2105500,210550,João Lisboa,MA,2023,Municipal,230.47,242.27,4.545667,4.2,,,Anos Finais
2106508,210650,Matinha,MA,2023,Municipal,235.46,235.18,4.510667,4.2,,,Anos Finais
2107506,210750,Paço do Lumiar,MA,2023,Municipal,232.87,245.51,4.639667,4.2,,,Anos Finais
2109205,210920,Presidente Juscelino,MA,2023,Municipal,245.0,250.48,4.924667,4.2,,,Anos Finais
2109908,210990,Santa Inês,MA,2023,Municipal,230.37,242.17,4.542333,4.2,,,Anos Finais
2112274,211227,Tufilândia,MA,2023,Municipal,225.75,232.19,4299,4.2,,,Anos Finais
2112803,211280,Viana,MA,2023,Municipal,232.85,239.32,4.536167,4.2,,,Anos Finais
2200459,220045,Alvorada do Gurguéia,PI,2023,Municipal,244.03,225.53,4.492667,4.2,,,Anos Finais
2201705,220170,Bertolínia,PI,2023,Municipal,243.12,256.85,4.9995,4.2,,,Anos Finais
2201804,220180,Bocaina,PI,2023,Municipal,225.72,226.12,4.197333,4.2,,,Anos Finais
2204105,220410,Francisco Ayres,PI,2023,Municipal,240.4,240.44,4.680667,4.2,,,Anos Finais
2205532,220553,Jurema,PI,2023,Municipal,232.92,231.92,4414,4.2,,,Anos Finais
2205904,220590,Manoel Emídio,PI,2023,Municipal,225.95,232.78,4.312167,4.2,,,Anos Finais
2206308,220630,Miguel Leão,PI,2023,Municipal,273.01,246.65,5.327667,4.2,,,Anos Finais
2209302,220930,Santa Luz,PI,2023,Municipal,236.69,230.0,4.444833,4.2,,,Anos Finais
2209872,220987,São João da Fronteira,PI,2023,Municipal,224.83,239.52,4.405833,4.2,,,Anos Finais
2210300,221030,São Julião,PI,2023,Municipal,234.96,218.27,4.2205,4.2,,,Anos Finais
2210409,221040,São Miguel do Tapuio,PI,2023,Municipal,224.78,227.98,4.212667,4.2,,,Anos Finais
2305407,230540,Icó,CE,2023,Municipal,241.77,249.41,4853,4.2,,,Anos Finais
2402105,240210,Campo Redondo,RN,2023,Municipal,236.71,243.26,4.666167,4.2,,,Anos Finais
2403707,240370,Felipe Guerra,RN,2023,Municipal,231.19,245.4,4.609833,4.2,,,Anos Finais
2406403,240640,Lagoa de Velhos,RN,2023,Municipal,240.74,245.14,4.764667,4.2,,,Anos Finais
2406908,240690,Lucrécia,RN,2023,Municipal,258.82,250.72,5159,4.2,,,Anos Finais
2410207,241020,Portalegre,RN,2023,Municipal,260.69,265.91,5.443333,4.2,,,Anos Finais
2412500,241250,São Miguel,RN,2023,Municipal,252.47,249.99,5041,4.2,,,Anos Finais
2500502,250050,Alagoinha,PB,2023,Municipal,229.23,228.38,4.2935,4.2,,,Anos Finais
2501906,250190,Belém,PB,2023,Municipal,230.81,245.06,4.597833,4.2,,,Anos Finais
2502151,250215,Boa Vista,PB,2023,Municipal,246.8,250.01,4.946833,4.2,,,Anos Finais
2503308,250330,Cachoeira dos Índios,PB,2023,Municipal,237.09,241.21,4.638333,4.2,,,Anos Finais
2504009,250400,Campina Grande,PB,2023,Municipal,241.9,248.05,4.8325,4.2,,,Anos Finais
2506301,250630,Guarabira,PB,2023,Municipal,235.1,240.21,4.5885,4.2,,,Anos Finais
2506608,250660,Ibiara,PB,2023,Municipal,249.47,241.83,4855,4.2,,,Anos Finais
2507002,250700,Itaporanga,PB,2023,Municipal,235.65,233.17,4.480333,4.2,,,Anos Finais
2507101,250710,Itapororoca,PB,2023,Municipal,228.72,231.94,4.344333,4.2,,,Anos Finais
2509370,250937,Mato Grosso,PB,2023,Municipal,242.09,239.76,4.6975,4.2,,,Anos Finais
2509909,250990,Natuba,PB,2023,Municipal,228.22,231.77,4.333167,4.2,,,Anos Finais
2513604,251360,Santana dos Garrotes,PB,2023,Municipal,238.0,235.11,4.551833,4.2,,,Anos Finais
2515500,251550,Serra Branca,PB,2023,Municipal,235.69,238.77,4.574333,4.2,,,Anos Finais
2516706,251670,Teixeira,PB,2023,Municipal,233.45,234.86,4.471833,4.2,,,Anos Finais
2600807,260080,Altinho,PE,2023,Municipal,237.17,234.37,4.525667,4.2,,,Anos Finais
2601052,260105,Araçoiaba,PE,2023,Municipal,228.73,234.8,4.392167,4.2,,,Anos Finais
2604700,260470,Correntes,PE,2023,Municipal,252.89,246.68,4.992833,4.2,,,Anos Finais
2605905,260590,Gameleira,PE,2023,Municipal,228.72,226.68,4.256667,4.2,,,Anos Finais
2608503,260850,Lagoa de Itaenga,PE,2023,Municipal,243.35,246.15,4825,4.2,,,Anos Finais
2610707,261070,Paulista,PE,2023,Municipal,236.74,245.41,4.7025,4.2,,,Anos Finais
2612455,261245,Santa Cruz,PE,2023,Municipal,240.46,242.59,4.7175,4.2,,,Anos Finais
2613701,261370,São Lourenço da Mata,PE,2023,Municipal,227.27,238.96,4.437167,4.2,,,Anos Finais
2614709,261470,Tacaimbó,PE,2023,Municipal,240.33,239.81,4669,4.2,,,Anos Finais
2615003,261500,Taquaritinga do Norte,PE,2023,Municipal,248.01,250.25,4971,4.2,,,Anos Finais
2615904,261590,Tuparetama,PE,2023,Municipal,259.09,242.46,5.025833,4.2,,,Anos Finais
2616308,261630,Vicência,PE,2023,Municipal,232.99,234.43,4457,4.2,,,Anos Finais
2616506,261650,Xexéu,PE,2023,Municipal,225.9,234.05,4.3325,4.2,,,Anos Finais
2702355,270235,Craíbas,AL,2023,Municipal,234.9,235.19,4.5015,4.2,,,Anos Finais
2702603,270260,Feira Grande,AL,2023,Municipal,235.84,242.46,4.638333,4.2,,,Anos Finais
2703601,270360,Japaratinga,AL,2023,Municipal,225.06,231.35,4.2735,4.2,,,Anos Finais
2703700,270370,Jaramataia,AL,2023,Municipal,240.08,240.42,4675,4.2,,,Anos Finais
2704104,270410,Lagoa da Canoa,AL,2023,Municipal,230.76,229.79,4.3425,4.2,,,Anos Finais
2705200,270520,Messias,AL,2023,Municipal,232.36,233.2,4426,4.2,,,Anos Finais
2901155,290115,América Dourada,BA,2023,Municipal,231.35,231.44,4.379833,4.2,,,Anos Finais
2902906,290290,Barra do Choça,BA,2023,Municipal,245.27,248.25,4892,4.2,,,Anos Finais
2905107,290510,Caém,BA,2023,Municipal,234.86,230.42,4.421333,4.2,,,Anos Finais
2905156,290515,Caetanos,BA,2023,Municipal,230.29,226.64,4.282167,4.2,,,Anos Finais
2910008,291000,Dário Meira,BA,2023,Municipal,241.61,239.56,4.686167,4.2,,,Anos Finais
2911907,291190,Iaçu,BA,2023,Municipal,241.3,248.65,4.8325,4.2,,,Anos Finais
2912202,291220,Ibicoara,BA,2023,Municipal,236.86,245.34,4.703333,4.2,,,Anos Finais
2914307,291430,Iramaia,BA,2023,Municipal,243.28,236.91,4.669833,4.2,,,Anos Finais
2915007,291500,Itaeté,BA,2023,Municipal,227.08,229.11,4.269833,4.2,,,Anos Finais
2917334,291733,Iuiu,BA,2023,Municipal,235.54,240.76,4605,4.2,,,Anos Finais
2918456,291845,Jucuruçu,BA,2023,Municipal,250.64,242.5,4.885667,4.2,,,Anos Finais
2923100,292310,Olindina,BA,2023,Municipal,242.04,251.41,4.890833,4.2,,,Anos Finais
2923209,292320,Oliveira dos Brejinhos,BA,2023,Municipal,227.59,231.66,4.320833,4.2,,,Anos Finais
2923803,292380,Paripiranga,BA,2023,Municipal,244.04,240.16,4.736667,4.2,,,Anos Finais
2925303,292530,Porto Seguro,BA,2023,Municipal,240.84,248.93,4.8295,4.2,,,Anos Finais
2926202,292620,Riachão das Neves,BA,2023,Municipal,248.84,262.33,5.186167,4.2,,,Anos Finais
2927408,292740,Salvador,BA,2023,Municipal,234.15,241.5,4.594167,4.2,,,Anos Finais
2927705,292770,Santa Cruz Cabrália,BA,2023,Municipal,236.31,244.47,4.679667,4.2,,,Anos Finais
2932101,293210,Ubaíra,BA,2023,Municipal,241.09,252.01,4885,4.2,,,Anos Finais
2932804,293280,Utinga,BA,2023,Municipal,245.14,248.25,4.889833,4.2,,,Anos Finais
3100203,310020,Abaeté,MG,2023,Municipal,257.55,260.78,5.3055,4.2,,,Anos Finais
3101706,310170,Almenara,MG,2023,Municipal,233.41,241.89,4.588333,4.2,,,Anos Finais
3106903,310690,Bicas,MG,2023,Municipal,242.47,256.82,4.988167,4.2,,,Anos Finais
3109451,310945,Cabeceira Grande,MG,2023,Municipal,249.23,240.75,4833,4.2,,,Anos Finais
3111606,311160,Campos Gerais,MG,2023,Municipal,246.36,246.61,4.882833,4.2,,,Anos Finais
3135209,313520,Januária,MG,2023,Municipal,234.42,239.22,4.560667,4.2,,,Anos Finais
3136702,313670,Juiz de Fora,MG,2023,Municipal,242.29,249.37,4861,4.2,,,Anos Finais
3149952,314995,Periquito,MG,2023,Municipal,230.03,241.41,4524,4.2,,,Anos Finais
3162906,316290,São João Nepomuceno,MG,2023,Municipal,243.55,254.97,4.975333,4.2,,,Anos Finais
3172004,317200,Visconde do Rio Branco,MG,2023,Municipal,267.23,260.59,5.463667,4.2,,,Anos Finais
3200706,320070,Atílio Vivacqua,ES,2023,Municipal,238.39,231.36,4.495833,4.2,60,,Anos Finais
3202207,320220,Fundão,ES,2023,Municipal,251.0,249.84,5014,4.2,61,,Anos Finais
3300308,330030,Barra do Piraí,RJ,2023,Municipal,233.45,246.91,4.672667,4.2,49,,Anos Finais
3301009,330100,Campos dos Goytacazes,RJ,2023,Municipal,235.38,247.72,4.718333,4.2,50,,Anos Finais
3301603,330160,Duas Barras,RJ,2023,Municipal,235.56,249.37,4.748833,4.2,51,,Anos Finais
3304805,330480,São Fidélis,RJ,2023,Municipal,251.88,246.47,4.9725,4.2,52,,Anos Finais
3305109,330510,São João de Meriti,RJ,2023,Municipal,236.27,242.49,4646,4.2,53,,Anos Finais
3305554,330555,Seropédica,RJ,2023,Municipal,239.13,244.68,4.730167,4.2,54,,Anos Finais
3542909,354290,Ribeirão Bonito,SP,2023,Municipal,225.84,235.01,4.3475,4.2,254,,Anos Finais
4203402,420340,Campo Belo do Sul,SC,2023,Municipal,241.45,237.53,4.649667,4.2,,,Anos Finais
4208807,420880,Jaguaruna,SC,2023,Municipal,246.14,248.79,4.9155,4.2,,,Anos Finais
4302709,430270,Butiá,RS,2023,Municipal,228.39,244.91,4555,4.2,,,Anos Finais
4311981,431198,Mariana Pimentel,RS,2023,Municipal,257.77,247.13,5.081667,4.2,,,Anos Finais
5215231,521523,Novo Gama,GO,2023,Municipal,241.96,247.41,4.822833,4.2,,,Anos Finais
5219753,521975,Santo Antônio do Descoberto,GO,2023,Municipal,245.88,253.54,4.990333,4.2,,,Anos Finais
1100346,110034,Alvorada D'Oeste,RO,2023,Municipal,230.47,229.28,4.329167,4.1,,,Anos Finais
1101450,110145,Parecis,RO,2023,Municipal,239.37,244.0,4.722833,4.1,,,Anos Finais
1101559,110155,Teixeirópolis,RO,2023,Municipal,240.25,240.19,4674,4.1,,,Anos Finais
1300607,130060,Benjamin Constant,AM,2023,Municipal,228.84,225.22,4.234333,4.1,,,Anos Finais
1303601,130360,Santa Isabel do Rio Negro,AM,2023,Municipal,223.11,234.83,4299,4.1,,,Anos Finais
1304302,130430,Urucará,AM,2023,Municipal,220.67,230.43,4185,4.1,,,Anos Finais
1500958,150095,Aurora do Pará,PA,2023,Municipal,232.38,242.98,4.589333,4.1,,,Anos Finais
1502400,150240,Castanhal,PA,2023,Municipal,231.57,236.6,4.4695,4.1,,,Anos Finais
1506401,150640,Santa Cruz do Arari,PA,2023,Municipal,233.62,237.04,4511,4.1,,,Anos Finais
1508100,150810,Tucuruí,PA,2023,Municipal,244.38,249.25,4.893833,4.1,,,Anos Finais
1703206,170320,Bernardo Sayão,TO,2023,Municipal,228.07,232.93,4.35,4.1,,,Anos Finais
1708205,170820,Formoso do Araguaia,TO,2023,Municipal,234.81,239.68,4.574833,4.1,,,Anos Finais
1720804,172080,Sítio Novo do Tocantins,TO,2023,Municipal,237.85,236.02,4.5645,4.1,,,Anos Finais
2100402,210040,Altamira do Maranhão,MA,2023,Municipal,232.97,224.88,4.2975,4.1,,,Anos Finais
2100550,210055,Amapá do Maranhão,MA,2023,Municipal,230.55,231.59,4369,4.1,,,Anos Finais
2102325,210232,Buriticupu,MA,2023,Municipal,225.79,229.8,4.259833,4.1,,,Anos Finais
2103000,210300,Caxias,MA,2023,Municipal,236.21,245.43,4694,4.1,,,Anos Finais
2103554,210355,Conceição do Lago-Açu,MA,2023,Municipal,228.65,224.12,4.212833,4.1,,,Anos Finais
2105005,210500,Humberto de Campos,MA,2023,Municipal,229.24,235.87,4.4185,4.1,,,Anos Finais
2105450,210545,Jatobá,MA,2023,Municipal,254.38,244.46,4.980667,4.1,,,Anos Finais
2108256,210825,Pedro do Rosário,MA,2023,Municipal,225.36,229.15,4.241833,4.1,,,Anos Finais
2108405,210840,Peri Mirim,MA,2023,Municipal,228.91,234.52,4.3905,4.1,,,Anos Finais
2108702,210870,Pio XII,MA,2023,Municipal,232.51,240.59,4.551667,4.1,,,Anos Finais
2109304,210930,Presidente Vargas,MA,2023,Municipal,228.29,240.23,4.475333,4.1,,,Anos Finais
2109452,210945,Raposa,MA,2023,Municipal,226.9,229.87,4.2795,4.1,,,Anos Finais
