codmun,nomemun,estado_abrev,tx_mort_evit_aj_oms,posição estadual
522000,São João d'Aliança,GO,"105,48185",
221093,Sussuapara,PI,"105,49541",
150805,Trairão,PA,"105,52005",
170700,Dianópolis,TO,"105,53848",
210275,Capinzal do Norte,MA,"105,57964",
412710,Telêmaco Borba,PR,"105,60698",
355000,São Luís do Paraitinga,SP,"105,62485",351
351770,Guará,SP,"105,62611",352
150715,São Domingos do Araguaia,PA,"105,63807",
311470,Carvalhópolis,MG,"105,64949",
240145,Baraúna,RN,"105,65384",
520215,Araguapaz,GO,"105,67564",
211000,Santa Luzia,MA,"105,68456",
330330,Niterói,RJ,"105,70642",17
521530,Orizona,GO,"105,74856",
220450,Guadalupe,PI,"105,79770",
430930,Guaíba,RS,"105,80221",
432023,Sede Nova,RS,"105,83420",
270500,Mata Grande,AL,"105,87119",
210470,Graça Aranha,MA,"105,87632",
313120,Ipanema,MG,"105,88521",
210750,Paço do Lumiar,MA,"105,92774",
351650,Gabriel Monteiro,SP,"105,96014",353
210090,Araioses,MA,"105,96262",
120070,Xapuri,AC,"105,97579",
250370,Cajazeiras,PB,"105,98157",
350075,Alambari,SP,"105,98775",354
230840,Missão Velha,CE,"106,03554",
290600,Campo Formoso,BA,"106,05787",
411770,Palmeira,PR,"106,05790",
412560,São Mateus do Sul,PR,"106,06526",
420950,Laurentino,SC,"106,09143",
172010,São Bento do Tocantins,TO,"106,09563",
130290,Maués,AM,"106,09706",
431700,Santana da Boa Vista,RS,"106,09980",
210390,Duque Bacelar,MA,"106,10995",
430187,Barra do Quaraí,RS,"106,11055",
315420,Resende Costa,MG,"106,14308",
313820,Lavras,MG,"106,14803",
315790,Santa Margarida,MG,"106,17735",
210880,Pirapemas,MA,"106,18803",
320010,Afonso Cláudio,ES,"106,22910",51
351930,Ibaté,SP,"106,23865",355
500570,Naviraí,MS,"106,24677",
510790,Sinop,MT,"106,26040",
350850,Caçapava,SP,"106,27493",356
240485,Itajá,RN,"106,28471",
311320,Carandaí,MG,"106,29647",
350670,Boa Esperança do Sul,SP,"106,29888",357
130020,Atalaia do Norte,AM,"106,30197",
354060,Porto Feliz,SP,"106,31267",358
510080,Apiacás,MT,"106,35206",
330430,Rio Bonito,RJ,"106,36312",18
411690,Nova Esperança,PR,"106,38403",
330300,Miracema,RJ,"106,39601",19
211400,Zé Doca,MA,"106,39610",
230290,Capistrano,CE,"106,39942",
260950,Nazaré da Mata,PE,"106,41946",
270290,Girau do Ponciano,AL,"106,42247",
240880,Parazinho,RN,"106,43388",
251207,Poço de José de Moura,PB,"106,43553",
313440,Iturama,MG,"106,45847",
354160,Promissão,SP,"106,46057",359
351480,Eldorado,SP,"106,46700",360
210700,Montes Altos,MA,"106,47425",
317070,Varginha,MG,"106,49103",
240220,Canguaretama,RN,"106,50310",
260540,Feira Nova,PE,"106,51133",
410940,Guarapuava,PR,"106,51269",
412160,Renascença,PR,"106,51991",
431270,Nonoai,RS,"106,52901",
351800,Guarani d'Oeste,SP,"106,53229",361
500740,Rio Verde de Mato Grosso,MS,"106,55595",
316990,Ubá,MG,"106,57654",
211250,Tutóia,MA,"106,59252",
270390,Jundiá,AL,"106,62180",
431600,Rolante,RS,"106,65249",
310285,Angelândia,MG,"106,65372",
260120,Arcoverde,PE,"106,67328",
313720,Lagoa da Prata,MG,"106,71746",
260260,Brejo da Madre de Deus,PE,"106,72765",
150340,Inhangapi,PA,"106,73693",
320070,Atilio Vivacqua,ES,"106,75049",52
290710,Carinhanha,BA,"106,75320",
431740,Santiago,RS,"106,75528",
292510,Poções,BA,"106,78022",
320425,Ponto Belo,ES,"106,79775",53
150620,Salinópolis,PA,"106,82369",
231020,Paracuru,CE,"106,83938",
411980,Planalto,PR,"106,84511",
351220,Conchal,SP,"106,88183",362
261250,Santa Cruz do Capibaribe,PE,"106,88349",
270260,Feira Grande,AL,"106,89230",
500200,Batayporã,MS,"106,89956",
330452,Rio das Ostras,RJ,"106,90297",20
500620,Nova Andradina,MS,"106,93471",
521720,Piranhas,GO,"106,94559",
314160,Mercês,MG,"106,95467",
354220,Rancharia,SP,"106,98676",363
431010,Igrejinha,RS,"106,99603",
355170,Sertãozinho,SP,"107,03315",364
250080,Araçagi,PB,"107,03933",
350010,Adamantina,SP,"107,04686",365
410980,Ibiporã,PR,"107,05557",
411020,Inácio Martins,PR,"107,11318",
310950,Cabo Verde,MG,"107,11856",
250160,Barra de Santa Rosa,PB,"107,12080",
291840,Juazeiro,BA,"107,12426",
290270,Barra,BA,"107,13631",
355600,Urupês,SP,"107,15481",366
431647,Salvador das Missões,RS,"107,17248",
291860,Jussiape,BA,"107,18643",
315765,Santa Helena de Minas,MG,"107,19162",
315300,Pratinha,MG,"107,20119",
231300,Solonópole,CE,"107,20350",
211300,Vitorino Freire,MA,"107,21281",
430660,Dom Pedrito,RS,"107,21564",
251420,São José da Lagoa Tapada,PB,"107,23877",
431349,Novo Barreiro,RS,"107,24093",
261410,Sertânia,PE,"107,24946",
421450,Rio do Campo,SC,"107,25727",
353520,Palmeira d'Oeste,SP,"107,27513",367
171250,Marianópolis do Tocantins,TO,"107,29715",
351860,Guariba,SP,"107,31126",368
110018,Pimenta Bueno,RO,"107,33160",
220995,São João da Varjota,PI,"107,34456",
240910,Passa e Fica,RN,"107,39100",
241250,São Miguel,RN,"107,39700",
230125,Ararendá,CE,"107,41969",
260660,Ibimirim,PE,"107,43089",
290650,Candeias,BA,"107,45359",
420010,Abelardo Luz,SC,"107,45560",
172130,Tupiratins,TO,"107,46109",
431070,Itatiba do Sul,RS,"107,49191",
420940,Laguna,SC,"107,52146",
330420,Resende,RJ,"107,53180",21
355080,São Sebastião da Grama,SP,"107,58266",369
230690,Jaguaribe,CE,"107,58403",
290940,Cotegipe,BA,"107,60078",
352690,Limeira,SP,"107,60798",370
313320,Itanhomi,MG,"107,62759",
432145,Teutônia,RS,"107,62934",
220327,Curral Novo do Piauí,PI,"107,64481",
410300,Boa Esperança,PR,"107,65014",
311870,Coqueiral,MG,"107,69399",
291870,Lafaiete Coutinho,BA,"107,71395",
314585,Oratórios,MG,"107,71409",
412790,Tuneiras do Oeste,PR,"107,72618",
251080,Patos,PB,"107,76311",
241415,Tenente Laurentino Cruz,RN,"107,78181",
130310,Nova Olinda do Norte,AM,"107,81374",
421350,Porto Belo,SC,"107,82157",
353470,Ourinhos,SP,"107,83073",371
230960,Pacajus,CE,"107,86616",
330360,Paracambi,RJ,"107,88642",22
411990,Ponta Grossa,PR,"107,90480",
350900,Caieiras,SP,"107,92188",372
230180,Baixio,CE,"107,93449",
170255,Augustinópolis,TO,"107,93515",
220720,Padre Marcos,PI,"107,93941",
316500,São Tiago,MG,"107,96450",
510623,Nova Olímpia,MT,"108,02338",
351492,Elisiário,SP,"108,02477",373
292400,Paulo Afonso,BA,"108,04803",
313770,Lajinha,MG,"108,06103",
510267,Campo Verde,MT,"108,08000",
355640,Vargem Grande do Sul,SP,"108,11366",374
310030,Abre Campo,MG,"108,12458",
250415,Casserengue,PB,"108,13703",
312480,Estrela do Sul,MG,"108,15455",
355150,Serrana,SP,"108,15978",375
352200,Itaju,SP,"108,16996",376
311840,Conselheiro Pena,MG,"108,17725",
311530,Cataguases,MG,"108,19764",
351310,Cravinhos,SP,"108,21848",377
220585,Madeiro,PI,"108,22159",
352240,Itapeva,SP,"108,24917",378
410240,Bandeirantes,PR,"108,25493",
231050,Pedra Branca,CE,"108,27035",
315935,Santa Rita de Minas,MG,"108,27910",
430610,Cruz Alta,RS,"108,30069",
430807,Fazenda Vilanova,RS,"108,30121",
150300,Faro,PA,"108,32385",
110028,Rolim de Moura,RO,"108,35708",
351565,Fernão,SP,"108,37984",379
313005,Icaraí de Minas,MG,"108,38420",
420230,Biguaçu,SC,"108,38586",
250780,Junco do Seridó,PB,"108,40202",
230400,Coreaú,CE,"108,40355",
251390,São Bento,PB,"108,40540",
420320,Camboriú,SC,"108,41594",
411190,Jaguapitã,PR,"108,41752",
420070,Alfredo Wagner,SC,"108,41892",
293070,Simões Filho,BA,"108,42671",
220700,Oeiras,PI,"108,44930",
350820,Buritizal,SP,"108,45337",380
292580,Queimadas,BA,"108,45844",
352500,Jandira,SP,"108,47490",381
420060,Águas Mornas,SC,"108,47525",
270190,Chã Preta,AL,"108,47893",
313640,Joaquim Felício,MG,"108,48518",
510550,Vila Bela da Santíssima Trindade,MT,"108,49433",
352310,Itaquaquecetuba,SP,"108,51221",382
353760,Peruíbe,SP,"108,51798",383
330615,Varre-Sai,RJ,"108,52989",23
220005,Acauã,PI,"108,53160",
351512,Emilianópolis,SP,"108,56535",384
510682,Porto Esperidião,MT,"108,59144",
353215,Nantes,SP,"108,61181",385
310270,Cachoeira de Pajeú,MG,"108,62530",
171395,Muricilândia,TO,"108,65146",
260790,Jaboatão dos Guararapes,PE,"108,65721",
520670,Damianópolis,GO,"108,66965",
220040,Altos,PI,"108,67253",
251330,Santa Helena,PB,"108,68435",
310630,Belo Oriente,MG,"108,70849",
351560,Fernando Prestes,SP,"108,70937",386
210675,Miranda do Norte,MA,"108,74519",
352530,Jaú,SP,"108,74791",387
312450,Estiva,MG,"108,75302",
420500,Dionísio Cerqueira,SC,"108,77359",
220570,Luís Correia,PI,"108,78403",
292830,Santanópolis,BA,"108,81894",
421730,Saudades,SC,"108,83196",
290323,Barro Alto,BA,"108,85190",
352710,Lins,SP,"108,85849",388
431505,Porto Mauá,RS,"108,87740",
130220,Juruá,AM,"108,88644",
330515,São José do Vale do Rio Preto,RJ,"108,91948",24
220600,Marcos Parente,PI,"108,92502",
350560,Barrinha,SP,"108,93467",389
353540,Panorama,SP,"108,94580",390
410580,Colombo,PR,"108,94951",
352850,Mairiporã,SP,"108,97162",391
292840,Santa Rita de Cássia,BA,"108,97256",
270900,Tanque d'Arca,AL,"108,97765",
410560,Cidade Gaúcha,PR,"108,99559",
311800,Congonhas,MG,"109,00013",
431460,Piratini,RS,"109,00653",
431710,Sant'Ana do Livramento,RS,"109,01503",
510180,Barra do Garças,MT,"109,01530",
251640,Tacima,PB,"109,03631",
432240,Uruguaiana,RS,"109,03695",
210667,Milagres do Maranhão,MA,"109,06979",
355180,Sete Barras,SP,"109,09239",392
315210,Ponte Nova,MG,"109,11086",
310610,Belmiro Braga,MG,"109,13922",
350520,Bariri,SP,"109,13980",393
310750,Bom Jardim de Minas,MG,"109,15328",
351960,Ibitinga,SP,"109,15408",394
521410,Mutunópolis,GO,"109,15534",
521760,Planaltina,GO,"109,16775",
521210,Joviânia,GO,"109,16885",
521220,Jussara,GO,"109,17412",
315070,Pirajuba,MG,"109,17777",
210910,Presidente Dutra,MA,"109,18852",
420350,Campo Erê,SC,"109,18881",
520910,Goiatuba,GO,"109,24610",
351515,Engenheiro Coelho,SP,"109,25519",395
230890,Morrinhos,CE,"109,27965",
231000,Palhano,CE,"109,31578",
260850,Lagoa de Itaenga,PE,"109,31989",
310830,Borda da Mata,MG,"109,33632",
310040,Acaiaca,MG,"109,35691",
313570,Jequitibá,MG,"109,35979",
250140,Baía da Traição,PB,"109,40428",
250900,Manaíra,PB,"109,40821",
410715,Diamante D'Oeste,PR,"109,43511",
432120,Taquara,RS,"109,43528",
330070,Cabo Frio,RJ,"109,43622",25
355200,Silveiras,SP,"109,44173",396
291880,Laje,BA,"109,49612",
421890,Urubici,SC,"109,49974",
351300,Cotia,SP,"109,50367",397
220117,Barra D'Alcântara,PI,"109,51538",
211195,Sucupira do Riachão,MA,"109,55173",
171420,Natividade,TO,"109,57217",
280710,Simão Dias,SE,"109,58672",
431242,Mormaço,RS,"109,59205",
314110,Matozinhos,MG,"109,60080",
431560,Rio Grande,RS,"109,60104",
291390,Ipiaú,BA,"109,61192",
352970,Miguelópolis,SP,"109,62921",398
260105,Araçoiaba,PE,"109,64959",
330520,São Pedro da Aldeia,RJ,"109,65397",26
410490,Castro,PR,"109,68975",
352880,Maracaí,SP,"109,70782",399
432200,Triunfo,RS,"109,74458",
330093,Carapebus,RJ,"109,76998",27
291855,Jussari,BA,"109,77390",
316050,Santo Antônio do Rio Abaixo,MG,"109,83504",
351820,Guararapes,SP,"109,85217",400
421530,Salete,SC,"109,86920",
270330,Inhapi,AL,"109,87690",
251030,Nova Palmeira,PB,"109,88015",
310170,Almenara,MG,"109,88958",
130250,Manacapuru,AM,"109,92925",
221000,São João do Piauí,PI,"109,94762",
210210,Brejo,MA,"109,95754",
350410,Atibaia,SP,"109,96408",401
412810,Umuarama,PR,"109,97187",
320490,São Mateus,ES,"109,99596",54
320200,Dores do Rio Preto,ES,"110,00141",55
353980,Poá,SP,"110,03109",402
313020,Igaratinga,MG,"110,04188",
350620,Bento de Abreu,SP,"110,04949",403
140030,Mucajaí,RR,"110,08348",
292870,Santo Antônio de Jesus,BA,"110,08368",
410820,Formosa do Oeste,PR,"110,10346",
353590,Paranapuã,SP,"110,12474",404
431395,Pantano Grande,RS,"110,13619",
240310,Currais Novos,RN,"110,21095",
150178,Breu Branco,PA,"110,22278",
431500,Porto Lucena,RS,"110,22855",
270440,Major Isidoro,AL,"110,23210",
110001,Alta Floresta D'Oeste,RO,"110,23454",
353060,Mogi das Cruzes,SP,"110,23974",405
431840,São Jerônimo,RS,"110,25026",
314535,Novo Oriente de Minas,MG,"110,25645",
330210,Itaocara,RJ,"110,26717",28
270255,Estrela de Alagoas,AL,"110,28386",
510190,Brasnorte,MT,"110,28762",
510774,Santa Cruz do Xingu,MT,"110,29046",
260820,Joaquim Nabuco,PE,"110,30559",
292225,Muquém de São Francisco,BA,"110,30724",
510820,Torixoréu,MT,"110,34343",
353070,Mogi Guaçu,SP,"110,37893",406
210409,Formosa da Serra Negra,MA,"110,38457",
231220,Santa Quitéria,CE,"110,39893",
220410,Francisco Ayres,PI,"110,46184",
150010,Abaetetuba,PA,"110,46615",
314000,Mariana,MG,"110,47601",
292240,Mutuípe,BA,"110,47686",
352940,Mauá,SP,"110,51529",407
430781,Estrela Velha,RS,"110,55308",
420140,Araranguá,SC,"110,55634",
210825,Pedro do Rosário,MA,"110,55750",
315725,Santa Bárbara do Leste,MG,"110,57682",
261460,Tabira,PE,"110,62948",
355255,Suzanápolis,SP,"110,64409",408
510622,Nova Mutum,MT,"110,65422",
420285,Braço do Trombudo,SC,"110,69017",
351410,Dois Córregos,SP,"110,69283",409
251385,Santo André,PB,"110,69591",
522220,Vila Boa,GO,"110,70440",
420810,Itaiópolis,SC,"110,72808",
150650,Santa Isabel do Pará,PA,"110,73360",
351518,Espírito Santo do Pinhal,SP,"110,74827",410
351440,Dracena,SP,"110,75088",411
355060,São Roque,SP,"110,75168",412
211070,São Domingos do Maranhão,MA,"110,76341",
330580,Teresópolis,RJ,"110,77073",29
150690,Santarém Novo,PA,"110,78666",
354860,São Bento do Sapucaí,SP,"110,81305",413
353220,Narandiba,SP,"110,81496",414
250170,Barra de São Miguel,PB,"110,86654",
290970,Cristópolis,BA,"110,87588",
260440,Chã de Alegria,PE,"110,89640",
311300,Caraí,MG,"110,89718",
251690,Uiraúna,PB,"110,94023",
431060,Itaqui,RS,"110,97479",
350200,Analândia,SP,"110,98809",415
521523,Novo Gama,GO,"111,00843",
210460,Governador Eugênio Barros,MA,"111,01388",
170550,Colinas do Tocantins,TO,"111,01458",
353670,Pederneiras,SP,"111,03335",416
230730,Juazeiro do Norte,CE,"111,04754",
521015,Ipiranga de Goiás,GO,"111,07810",
292720,Ruy Barbosa,BA,"111,09266",
412390,Santa Mariana,PR,"111,12185",
421740,Schroeder,SC,"111,12290",
316294,São José da Barra,MG,"111,13228",
280510,Pedrinhas,SE,"111,17483",
412385,Santa Maria do Oeste,PR,"111,19090",
351570,Ferraz de Vasconcelos,SP,"111,26876",417
520880,Goianira,GO,"111,28183",
312390,Entre Rios de Minas,MG,"111,31069",
280330,Japaratuba,SE,"111,33481",
432000,Sapucaia do Sul,RS,"111,35132",
521000,Inhumas,GO,"111,35440",
350990,Cananéia,SP,"111,38560",418
313260,Itamarati de Minas,MG,"111,41337",
241355,Serrinha dos Pintos,RN,"111,42240",
410304,Boa Ventura de São Roque,PR,"111,42539",
520080,Alvorada do Norte,GO,"111,42742",
350390,Arujá,SP,"111,43851",419
150275,Concórdia do Pará,PA,"111,46299",
330460,Santa Maria Madalena,RJ,"111,46438",30
150610,Primavera,PA,"111,47625",
411350,Loanda,PR,"111,50622",
291800,Jequié,BA,"111,51225",
500020,Água Clara,MS,"111,53530",
353290,Nova Europa,SP,"111,56038",420
292860,Santo Amaro,BA,"111,58622",
412175,Reserva do Iguaçu,PR,"111,58827",
220157,Belém do Piauí,PI,"111,62206",
150050,Almeirim,PA,"111,62454",
260210,Bom Conselho,PE,"111,63076",
290370,Boa Nova,BA,"111,64318",
355090,São Simão,SP,"111,65963",421
150060,Altamira,PA,"111,66900",
261230,Saloá,PE,"111,67398",
353180,Monte Mor,SP,"111,67493",422
410970,Ibaiti,PR,"111,70865",
354680,Santa Isabel,SP,"111,72062",423
241420,Tibau do Sul,RN,"111,74150",
330020,Araruama,RJ,"111,76602",31
510760,Rondonópolis,MT,"111,76778",
293130,Tapiramutá,BA,"111,78129",
351140,Cerqueira César,SP,"111,78209",424
330280,Mendes,RJ,"111,79883",32
313550,Jequeri,MG,"111,80509",
230205,Barroquinha,CE,"111,84780",
292230,Muritiba,BA,"111,87077",
210300,Caxias,MA,"111,87642",
355540,Ubatuba,SP,"111,88828",425
150680,Santarém,PA,"111,89254",
150020,Acará,PA,"111,89431",
251593,Sertãozinho,PB,"111,89766",
420210,Barra Velha,SC,"111,92866",
431530,Quaraí,RS,"111,94142",
230770,Maranguape,CE,"111,94864",
292593,Quixabeira,BA,"111,95235",
350510,Barbosa,SP,"111,96933",426
316170,São Gonçalo do Abaeté,MG,"111,99244",
500755,Santa Rita do Pardo,MS,"112,03644",
291360,Ilhéus,BA,"112,12902",
431370,Palmeira das Missões,RS,"112,13899",
260220,Bom Jardim,PE,"112,13958",
351720,Guaiçara,SP,"112,15020",427
293105,Tanque Novo,BA,"112,15707",
431455,Pirapó,RS,"112,24644",
240710,Macaíba,RN,"112,28785",
260150,Belém de Maria,PE,"112,29617",
150220,Capanema,PA,"112,31174",
250810,Lagoa,PB,"112,35774",
355460,Timburi,SP,"112,35799",428
310710,Boa Esperança,MG,"112,38083",
411320,Lapa,PR,"112,39261",
353200,Morungaba,SP,"112,44209",429
421250,Penha,SC,"112,45179",
251000,Nazarezinho,PB,"112,45205",
431112,Jaquirana,RS,"112,45748",
170950,Gurupi,TO,"112,47877",
354760,Santa Rosa de Viterbo,SP,"112,48698",430
520140,Aparecida de Goiânia,GO,"112,49733",
220272,Cocal dos Alves,PI,"112,49887",
250090,Arara,PB,"112,50318",
410120,Antonina,PR,"112,54584",
353450,Oscar Bressane,SP,"112,55466",431
410030,Agudos do Sul,PR,"112,56576",
170030,Aguiarnópolis,TO,"112,56905",
315060,Piracema,MG,"112,58469",
314460,Nepomuceno,MG,"112,60919",
430470,Carazinho,RS,"112,62354",
500470,Ivinhema,MS,"112,64504",
230750,Lavras da Mangabeira,CE,"112,64753",
317107,Veredinha,MG,"112,67195",
352140,Iracemápolis,SP,"112,67997",432
350395,Aspásia,SP,"112,74205",433
430461,Canudos do Vale,RS,"112,74443",
314850,Pavão,MG,"112,74523",
350780,Brodowski,SP,"112,74905",434
290240,Aurelino Leal,BA,"112,75202",
355645,Vargem Grande Paulista,SP,"112,76221",435
210320,Chapadinha,MA,"112,76590",
330022,Areal,RJ,"112,77416",33
520780,Firminópolis,GO,"112,77598",
355510,Tupi Paulista,SP,"112,81312",436
521390,Mossâmedes,GO,"112,85534",
260900,Macaparana,PE,"112,90282",
411950,Piraquara,PR,"112,91179",
291110,Formosa do Rio Preto,BA,"112,91696",
411140,Ivaí,PR,"112,94820",
510610,Nossa Senhora do Livramento,MT,"112,95312",
172015,São Félix do Tocantins,TO,"112,96239",
520110,Anápolis,GO,"112,96942",
521310,Mineiros,GO,"112,98698",
421340,Ponte Serrada,SC,"112,98956",
250770,Juazeirinho,PB,"113,00634",
313040,Ijaci,MG,"113,01003",
522045,Senador Canedo,GO,"113,02566",
110034,Alvorada D'Oeste,RO,"113,05151",
290340,Belmonte,BA,"113,08198",
260910,Machados,PE,"113,11553",
210317,Centro Novo do Maranhão,MA,"113,13528",
260320,Caetés,PE,"113,16509",
240650,Lagoa Nova,RN,"113,17956",
250500,Cubati,PB,"113,18358",
352440,Jacareí,SP,"113,18812",437
353920,Pirapozinho,SP,"113,23373",438
320330,Mantenópolis,ES,"113,24910",56
220779,Pau D'Arco do Piauí,PI,"113,25658",
241040,Pureza,RN,"113,27436",
292290,Nova Soure,BA,"113,30458",
261060,Paudalho,PE,"113,48294",
430400,Campo Novo,RS,"113,49234",
350170,Américo Brasiliense,SP,"113,52064",439
330040,Barra Mansa,RJ,"113,52066",34
250440,Conceição,PB,"113,52891",
240960,Pedra Preta,RN,"113,53174",
520680,Damolândia,GO,"113,55767",
350710,Bom Jesus dos Perdões,SP,"113,56264",440
120010,Brasiléia,AC,"113,61469",
320130,Cariacica,ES,"113,62103",57
261550,Tracunhaém,PE,"113,62253",
410700,Curiúva,PR,"113,62849",
330030,Barra do Piraí,RJ,"113,64419",35
522005,São João da Paraúna,GO,"113,64814",
311690,Comendador Gomes,MG,"113,65375",
352042,Ilha Comprida,SP,"113,67251",441
522170,Uruana,GO,"113,67682",
261380,São Vicente Ferrer,PE,"113,69243",
171090,Itapiratins,TO,"113,70479",
310180,Alpercata,MG,"113,71572",
411500,Marilena,PR,"113,71653",
312087,Curral de Dentro,MG,"113,73836",
411210,Jandaia do Sul,PR,"113,74541",
430595,Cotiporã,RS,"113,75498",
351840,Guaratinguetá,SP,"113,77435",442
241200,São Gonçalo do Amarante,RN,"113,78331",
410090,Amaporã,PR,"113,80743",
352770,Luiziânia,SP,"113,81883",443
291955,Luís Eduardo Magalhães,BA,"113,83903",
412880,Xambrê,PR,"113,93618",
291380,Ipecaetá,BA,"113,96354",
261050,Passira,PE,"113,96973",
521973,Santo Antônio de Goiás,GO,"113,97826",
270800,Santana do Ipanema,AL,"113,97869",
231110,Porteiras,CE,"113,98096",
290750,Catu,BA,"114,00938",
310720,Bocaina de Minas,MG,"114,01983",
310960,Cachoeira da Prata,MG,"114,02682",
520360,Brazabrantes,GO,"114,03299",
292110,Medeiros Neto,BA,"114,08331",
355070,São Sebastião,SP,"114,09038",444
210490,Guimarães,MA,"114,11436",
220330,Demerval Lobão,PI,"114,13539",
353700,Pedregulho,SP,"114,15222",445
290640,Candeal,BA,"114,17765",
315270,Prados,MG,"114,18327",
314790,Passos,MG,"114,27733",
220455,Guaribas,PI,"114,30196",
150270,Conceição do Araguaia,PA,"114,31027",
351670,Garça,SP,"114,32850",446
